1,1,1.000000,1.000000
2,1,1.200000,0.600000
3,1,1.282759,0.427586
4,1,0.819383,0.204846
5,1,1.200000,0.240000
6,1,0.830357,0.138393
7,1,0.920792,0.131542
8,1,0.784810,0.098101
